""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"mean"	"sd"
"chr8-141"	"chr8"	141000001	142000000	"."	1000000	2.01480384900074	2.29490196078431	2.28029504741834	2.19137466307278	2.20923656927427	2.00385728061717	2.16574489502793	0.12754802614046
"chr8-142"	"chr8"	142000001	143000000	"."	1000000	1.98667653589933	2.11921568627451	2.01475237091675	2.00539083557951	2.15834118755891	1.92478302796528	2.03485994069905	0.0872637609455873
"chr8-143"	"chr8"	143000001	144000000	"."	1000000	2.02960769800148	2.09882352941176	1.94099051633298	2.06199460916442	2.22997172478794	2.03471552555448	2.06601726720884	0.0958234219515879
"chr8-144"	"chr8"	144000001	145000000	"."	1000000	2.03849000740192	2.00941176470588	1.96206533192835	1.91105121293801	1.96229971724788	2.09450337512054	1.99630356822376	0.0651017746727243
"chr8-145"	"chr8"	145000001	145138636	"."	138636	0.146558105107328	0.144313725490196	0.15595363540569	0.121293800539084	0.152686145146089	0.194792671166827	0.152599680475869	0.0239863325868402
"chr9-0"	"chr9"	1	1000000	"."	1000000	1.86380458919319	2.08470588235294	2.29504741833509	2.3099730458221	2.00188501413761	2.2642237222758	2.13660661201945	0.182597959813045
"chr9-1"	"chr9"	1000001	2000000	"."	1000000	2.04885270170244	1.98588235294118	1.99367755532139	2.1078167115903	1.9679547596607	1.93249758919961	2.00611361173594	0.0626251170513647
"chr9-2"	"chr9"	2000001	3000000	"."	1000000	1.91709844559585	1.93725490196078	2.06743940990516	1.98382749326146	2.18096135721018	2.21407907425265	2.05011011369768	0.125801399754211
"chr9-3"	"chr9"	3000001	4000000	"."	1000000	2.10954848260548	1.93725490196078	2.09694415173867	2.03234501347709	2.07540056550424	1.92864030858245	2.03002223731145	0.0796889305496488
"chr9-4"	"chr9"	4000001	5000000	"."	1000000	2.09918578830496	2.03450980392157	1.91780821917808	2.12938005390836	1.937794533459	2.02507232401157	2.02395845379726	0.0843534596814873
"chr9-5"	"chr9"	5000001	6000000	"."	1000000	1.86232420429312	2.11607843137255	1.83561643835616	2.08086253369272	2.21300659754948	1.83799421407907	1.99098040322385	0.165601387773649
"chr9-6"	"chr9"	6000001	7000000	"."	1000000	1.9659511472983	2.04549019607843	2.10748155953635	2.02425876010782	1.97549481621112	2.00771456123433	2.02106517341106	0.0517049798267612
"chr9-7"	"chr9"	7000001	8000000	"."	1000000	2.10066617320503	1.9043137254902	2.0927291886196	2.08894878706199	1.86993402450518	1.92671166827387	1.99721726119265	0.107742291080298
"chr9-8"	"chr9"	8000001	9000000	"."	1000000	1.9940784603997	2.07686274509804	1.99789251844046	2.09973045822102	2.11121583411876	2.14464802314368	2.07073800657028	0.061906980071118
"chr9-9"	"chr9"	9000001	10000000	"."	1000000	1.98667653589933	1.9121568627451	1.84404636459431	2.15902964959569	1.95664467483506	2.03085824493732	1.98156872210113	0.107981054612429
"chr9-10"	"chr9"	10000001	11000000	"."	1000000	1.79718726868986	1.94980392156863	1.87355110642782	1.93800539083558	1.95287464655985	2.05014464802314	1.92692783035081	0.0850686044569118
"chr9-11"	"chr9"	11000001	12000000	"."	1000000	1.95558845299778	1.92627450980392	1.82297154899895	1.8733153638814	1.99811498586239	1.91128254580521	1.91459123455827	0.0614854447418952
"chr9-12"	"chr9"	12000001	13000000	"."	1000000	1.85048112509252	1.97333333333333	1.70495258166491	1.8733153638814	2.04147031102733	2.06943105110897	1.91883062768475	0.136512736916301
"chr9-13"	"chr9"	13000001	14000000	"."	1000000	2.05033308660252	1.85098039215686	1.87355110642782	1.94878706199461	2.062205466541	2.10221793635487	1.98134584167961	0.105434825060613
"chr9-14"	"chr9"	14000001	15000000	"."	1000000	1.95262768319763	1.95764705882353	1.90094836670179	2.23450134770889	2	2.02314368370299	2.01147802335581	0.117119747383827
"chr9-15"	"chr9"	15000001	16000000	"."	1000000	1.98223538119911	1.98745098039216	2.12855637513172	1.9622641509434	2.00754005655042	1.96914175506268	2.00619811654658	0.0619715730094594
"chr9-16"	"chr9"	16000001	17000000	"."	1000000	2.12287194670614	1.95450980392157	1.90094836670179	2.14016172506739	1.94344957587182	2.16007714561234	2.03700309398018	0.115957472972946
"chr9-17"	"chr9"	17000001	18000000	"."	1000000	2.01776461880089	1.89960784313725	1.74288724973656	2.03234501347709	1.91894439208294	2	1.93525818620579	0.108598646345315
"chr9-18"	"chr9"	18000001	19000000	"."	1000000	2.07549962990378	2.04392156862745	2.02107481559536	2.15902964959569	1.937794533459	1.98071359691418	2.03633896568258	0.0770483464579278
"chr9-19"	"chr9"	19000001	20000000	"."	1000000	2.01480384900074	2.16313725490196	2.18967334035827	2.04851752021563	1.92271442035815	1.85535197685632	2.03236639361518	0.130975917251042
"chr9-20"	"chr9"	20000001	21000000	"."	1000000	2.08290155440414	2.03450980392157	2.0927291886196	2.00269541778976	2.00565504241282	2.1870781099325	2.06759485284673	0.0696927197357344
"chr9-21"	"chr9"	21000001	22000000	"."	1000000	1.98519615099926	1.99843137254902	1.98735511064278	2.00269541778976	2.07163053722903	2.00192864030858	2.00787287158641	0.0320983922223447
"chr9-22"	"chr9"	22000001	23000000	"."	1000000	2.06513693560326	1.94980392156863	1.82718651211802	1.83018867924528	2.05655042412818	1.90935390549662	1.93970339636	0.104941350643818
"chr9-23"	"chr9"	23000001	24000000	"."	1000000	1.95854922279793	2.03764705882353	1.73445732349842	1.97574123989218	1.92082940622055	2.18514946962392	1.96872895347609	0.147592619985902
"chr9-24"	"chr9"	24000001	25000000	"."	1000000	1.95854922279793	1.86509803921569	1.83561643835616	1.86792452830189	1.96041470311027	2.18900675024108	1.9461016136705	0.129802097510094
"chr9-25"	"chr9"	25000001	26000000	"."	1000000	1.91709844559585	1.84941176470588	1.82297154899895	1.93261455525606	1.90386427898209	2.02892960462874	1.90914836636126	0.0720891639976974
"chr9-26"	"chr9"	26000001	27000000	"."	1000000	1.92153960029608	2.10196078431373	1.89462592202318	2.02964959568733	1.98114985862394	1.99421407907425	1.98718997333642	0.0747516617950163
"chr9-27"	"chr9"	27000001	28000000	"."	1000000	2.02812731310141	1.91058823529412	2.07586933614331	2.26145552560647	1.98680490103676	2.18129218900675	2.07402291669813	0.128891716335551
"chr9-28"	"chr9"	28000001	29000000	"."	1000000	1.88749074759437	1.83843137254902	1.78292939936776	2.14824797843666	1.96229971724788	2.05207328833173	1.94524541725457	0.13711631172853
"chr9-29"	"chr9"	29000001	30000000	"."	1000000	1.95262768319763	1.89803921568627	1.72391991570074	1.98921832884097	1.97926484448633	1.93249758919961	1.91259459618526	0.0981069719833376
"chr9-30"	"chr9"	30000001	31000000	"."	1000000	1.97335307179867	1.99529411764706	1.75131717597471	2.05121293800539	2.0923656927427	1.88621022179364	1.95829220299369	0.123483123485762
"chr9-31"	"chr9"	31000001	32000000	"."	1000000	1.81939304219097	1.92313725490196	1.88198103266596	1.84905660377358	1.93025447690858	2.04243008678881	1.90770874953831	0.0784829167316121
"chr9-32"	"chr9"	32000001	33000000	"."	1000000	1.98075499629904	2.12705882352941	2.03793466807165	1.90296495956873	2.00377002827521	1.9556412729026	2.00135412477444	0.0766029513488887
"chr9-33"	"chr9"	33000001	34000000	"."	1000000	2.16432272390822	2.18352941176471	2.20021074815595	1.97574123989218	2.062205466541	2.02121504339441	2.10120410560941	0.0940465904486233
"chr9-34"	"chr9"	34000001	35000000	"."	1000000	2.0740192450037	1.90588235294118	2.18756585879874	1.85714285714286	1.99245994344958	2.02121504339441	2.00638088345508	0.118480995309819
"chr9-35"	"chr9"	35000001	36000000	"."	1000000	2.1539600296077	2.02823529411765	1.96838777660695	2.11590296495957	2.04147031102733	1.94021215043394	2.04136142112552	0.0824178660392071
"chr9-36"	"chr9"	36000001	37000000	"."	1000000	2.03108808290155	2.10509803921569	2.09483667017914	2.13746630727763	2.062205466541	1.88813886210222	2.05313890470287	0.0887051537104073
"chr9-37"	"chr9"	37000001	38000000	"."	1000000	2.02072538860104	1.96392156862745	2.06111696522655	2.06199460916442	1.98491988689915	1.99614271938284	2.01480352298357	0.0405887487253879
"chr9-38"	"chr9"	38000001	39000000	"."	1000000	2.16728349370836	2.00470588235294	1.87144362486828	2.30727762803234	2.17719132893497	1.8572806171649	2.06419709584363	0.182203282884925
"chr9-39"	"chr9"	39000001	40000000	"."	1000000	1.8919319022946	1.86352941176471	1.88619599578504	1.59568733153639	2.01885014137606	1.81870781099325	1.84581709895834	0.139506992106847
"chr9-40"	"chr9"	40000001	41000000	"."	1000000	2.3079200592154	2.26039215686274	1.86722866174921	2.30727762803234	2.27332704995287	2.21407907425265	2.2050374383442	0.169092889682109
"chr9-41"	"chr9"	41000001	42000000	"."	1000000	3.00666173205033	2.88941176470588	2.65331928345627	2.85175202156334	2.73704052780396	2.65573770491803	2.7989871724163	0.141185260921084
"chr9-42"	"chr9"	42000001	43000000	"."	1000000	2.16580310880829	2.34980392156863	2.00632244467861	2.36118598382749	2.00754005655042	1.87849566055931	2.12819186266546	0.198277571948669
"chr9-43"	"chr9"	43000001	44000000	"."	1000000	2.42635085122132	2.90980392156863	3.07903055848261	1.73854447439353	2.48633364750236	2.19479267116683	2.47247602072255	0.485231330920549
"chr9-44"	"chr9"	44000001	45000000	"."	1000000	1.83123612139156	2.66823529411765	3.16965226554268	1.35040431266846	2.17907634307257	1.80906460945034	2.16794482437388	0.6579319889054
"chr9-45"	"chr9"	45000001	46000000	"."	1000000	0.620281273131014	0.898823529411765	0.861959957850369	0.444743935309973	0.629594721960415	0.516875602700096	0.662046503393939	0.182822973613177
"chr9-46"	"chr9"	46000001	47000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-47"	"chr9"	47000001	48000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-48"	"chr9"	48000001	49000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-49"	"chr9"	49000001	50000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-50"	"chr9"	50000001	51000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-51"	"chr9"	51000001	52000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-52"	"chr9"	52000001	53000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-53"	"chr9"	53000001	54000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-54"	"chr9"	54000001	55000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-55"	"chr9"	55000001	56000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-56"	"chr9"	56000001	57000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-57"	"chr9"	57000001	58000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-58"	"chr9"	58000001	59000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-59"	"chr9"	59000001	60000000	"."	1000000	0	0	0	0	0	0	0	0
"chr9-60"	"chr9"	60000001	61000000	"."	1000000	0.713545521835677	1.00235294117647	0.773445732349842	0.962264150943396	0.810556079170594	0.754098360655738	0.83604379768862	0.118219569107901
"chr9-61"	"chr9"	61000001	62000000	"."	1000000	1.60473723168024	1.39764705882353	1.31085353003161	1.14824797843666	1.26295947219604	1.24783027965284	1.32871259180349	0.157919857196226
"chr9-62"	"chr9"	62000001	63000000	"."	1000000	2.18060695780903	1.91843137254902	2.02528977871444	1.91644204851752	1.82846371347785	2.00385728061717	1.97884852528084	0.121366457695229
"chr9-63"	"chr9"	63000001	64000000	"."	1000000	1.84159881569208	1.91529411764706	1.87987355110643	1.93800539083558	1.81903864278982	1.80135004821601	1.86586009438116	0.0543828051044075
"chr9-64"	"chr9"	64000001	65000000	"."	1000000	1.78090303478905	1.4321568627451	1.65437302423604	1.70350404312668	1.73044297832234	1.59498553519769	1.64939424640281	0.124071354802179
"chr9-65"	"chr9"	65000001	66000000	"."	1000000	1.70096225018505	1.58745098039216	1.55742887249737	1.62803234501348	1.51366635249764	1.53712632594021	1.58744452108765	0.068424738795078
"chr9-66"	"chr9"	66000001	67000000	"."	1000000	1.71576609918579	1.68313725490196	1.63962065331928	1.65498652291105	1.80018850141376	1.79556412729026	1.71487719317035	0.0693499151571531
"chr9-67"	"chr9"	67000001	68000000	"."	1000000	1.95410806809771	1.84470588235294	1.66912539515279	1.78436657681941	1.83034872761546	1.75891996142719	1.80692910191092	0.0953320709953241
"chr9-68"	"chr9"	68000001	69000000	"."	1000000	1.64766839378238	1.59843137254902	1.50263435194942	1.66307277628032	1.45523091423186	1.62005785920926	1.58118261133371	0.0836287296313684
"chr9-69"	"chr9"	69000001	70000000	"."	1000000	2.12287194670614	2.06588235294118	2.03161222339305	2.17789757412399	2.12818096135721	1.99035679845709	2.08613364282978	0.0694178693005873
"chr9-70"	"chr9"	70000001	71000000	"."	1000000	1.94670614359734	2.08	2.22128556375132	1.99191374663073	2.05089538171536	1.89778206364513	2.03143048322331	0.114354289895267
"chr9-71"	"chr9"	71000001	72000000	"."	1000000	1.84159881569208	1.9043137254902	1.97260273972603	2.02695417789757	2.00377002827521	1.91706846673095	1.94438465896867	0.0693648200051548
"chr9-72"	"chr9"	72000001	73000000	"."	1000000	2.0059215396003	2.04549019607843	2.21496311907271	2.02964959568733	2.13383600377003	2.08100289296046	2.08514389119488	0.0776779440802176
"chr9-73"	"chr9"	73000001	74000000	"."	1000000	1.98963730569948	1.87764705882353	1.92623814541623	1.91374663072776	2.02639019792648	2.11571841851495	1.97489629285141	0.0874803987242107
"chr9-74"	"chr9"	74000001	75000000	"."	1000000	2.0680977054034	2.06117647058824	1.87355110642782	1.92991913746631	2.02827521206409	1.97685631629701	1.98964599137448	0.0774240179257655
"chr9-75"	"chr9"	75000001	76000000	"."	1000000	1.91117690599556	2.05803921568627	1.97471022128556	2.01347708894879	2.17530631479736	2.16007714561234	2.04879781538765	0.104066260868298
"chr9-76"	"chr9"	76000001	77000000	"."	1000000	2.02220577350111	2.05333333333333	2.1622760800843	2.08894878706199	1.9057492931197	1.97107039537126	2.03393061041195	0.0898836509521052
"chr9-77"	"chr9"	77000001	78000000	"."	1000000	1.94818652849741	2.10196078431373	2.05057955742887	1.94070080862534	1.98303487276155	2.08486017357763	2.01822045420075	0.0702174878339591
"chr9-78"	"chr9"	78000001	79000000	"."	1000000	1.97483345669874	2.03137254901961	2.11380400421496	2.28840970350404	2.12818096135721	2.08678881388621	2.10389824811346	0.106717085312826
"chr9-79"	"chr9"	79000001	80000000	"."	1000000	2.1080680977054	1.98588235294118	2.00632244467861	1.99191374663073	2.11498586239397	2.03085824493732	2.03967179154787	0.0578173954166042
"chr9-80"	"chr9"	80000001	81000000	"."	1000000	1.90229459659511	1.90745098039216	1.78292939936776	1.97304582210243	2.00188501413761	2.14464802314368	1.95204230595646	0.120900621685492
"chr9-81"	"chr9"	81000001	82000000	"."	1000000	2.16876387860844	2.00156862745098	2.03582718651212	2.15902964959569	1.91894439208294	2.11186113789778	2.06599914535799	0.0979850260780943
"chr9-82"	"chr9"	82000001	83000000	"."	1000000	2.01332346410067	2.11450980392157	1.91359325605901	2.09164420485175	1.95664467483506	2.12343297974928	2.03552473058622	0.0879751571544973
"chr9-83"	"chr9"	83000001	84000000	"."	1000000	2.01184307920059	1.99686274509804	1.94099051633298	2.06199460916442	1.98491988689915	1.99614271938284	1.99879225934634	0.0392659858435862
"chr9-84"	"chr9"	84000001	85000000	"."	1000000	2.12731310140637	2.13490196078431	2.08008429926238	1.84097035040431	1.9057492931197	1.98649951783992	2.0125864204695	0.121840912781064
"chr9-85"	"chr9"	85000001	86000000	"."	1000000	1.91413767579571	2.04549019607843	2.02528977871444	2.01078167115903	1.84165881244109	2.00192864030858	1.97321446241621	0.0786999049383339
"chr9-86"	"chr9"	86000001	87000000	"."	1000000	2.04145077720207	2.05490196078431	2.3013698630137	2.05121293800539	1.99434495758718	2.16393442622951	2.10120248713703	0.112812913066036
"chr9-87"	"chr9"	87000001	88000000	"."	1000000	1.9659511472983	2.03921568627451	2.25289778714436	2.08086253369272	2.05655042412818	2.02700096432015	2.07041309047637	0.0973367527696486
"chr9-88"	"chr9"	88000001	89000000	"."	1000000	2.05329385640266	1.91686274509804	2.23603793466807	2.11859838274933	1.95098963242224	1.94792671166827	2.0372848771681	0.123534766257251
"chr9-89"	"chr9"	89000001	90000000	"."	1000000	2.07253886010363	2.07529411764706	2.26765015806112	2.2722371967655	2.01696512723845	1.94599807135969	2.10844725519591	0.13365625288193
"chr9-90"	"chr9"	90000001	91000000	"."	1000000	1.99555884529978	2.05490196078431	2.05690200210748	2.11859838274933	1.99245994344958	2.00385728061717	2.03704640250127	0.0493446629828478
"chr9-91"	"chr9"	91000001	92000000	"."	1000000	1.94078460399704	2.03294117647059	2.22760800842993	2.22371967654987	1.93967954759661	1.95949855351977	2.0540385944273	0.137262805906873
"chr9-92"	"chr9"	92000001	93000000	"."	1000000	2.03552923760178	2.08	2.08640674394099	1.96495956873315	2.13949104618285	2.05593056894889	2.06038619423461	0.0584179933405891
"chr9-93"	"chr9"	93000001	94000000	"."	1000000	2.0340488527017	2.26352941176471	2.15595363540569	2.09973045822102	2.00754005655042	2.04243008678881	2.10053875023873	0.0960038528902668
"chr9-94"	"chr9"	94000001	95000000	"."	1000000	1.90377498149519	2.0643137254902	2.10115911485775	2.08625336927224	2.13572101790763	2.09643201542912	2.06460903740869	0.0821482583073298
"chr9-95"	"chr9"	95000001	96000000	"."	1000000	2.039970392302	2.26196078431373	2.02950474183351	1.88679245283019	2.03770028275212	2.04821600771456	2.05069077695768	0.120196779336206
"chr9-96"	"chr9"	96000001	97000000	"."	1000000	2.19541080680977	2.02509803921569	2.0231822971549	2.04851752021563	2.13572101790763	2.14079074252652	2.09478673730502	0.0721688826700723
"chr9-97"	"chr9"	97000001	98000000	"."	1000000	2.06069578090303	2.1521568627451	2.04004214963119	1.99191374663073	2.04712535344015	1.88042430086789	2.02872636570302	0.0895235970917958
"chr9-98"	"chr9"	98000001	99000000	"."	1000000	2.119911176906	2.05490196078431	2.12012644889357	2.11859838274933	2.13383600377003	1.89971070395371	2.07451411284282	0.0900497157014396
"chr9-99"	"chr9"	99000001	100000000	"."	1000000	2.25758697261288	2.15686274509804	2.17070600632244	2.15363881401617	1.90386427898209	2.08293153326905	2.12093172505011	0.120062665596619
"chr9-100"	"chr9"	100000001	101000000	"."	1000000	2.11547002220577	2.1443137254902	1.98735511064278	1.99460916442049	2.09613572101791	2.05400192864031	2.06531427873624	0.0646703747316434
"chr9-101"	"chr9"	101000001	102000000	"."	1000000	2.01184307920059	2.08627450980392	1.94731296101159	2.23180592991914	1.91140433553252	2.10414657666345	2.04879789868854	0.117048498054911
"chr9-102"	"chr9"	102000001	103000000	"."	1000000	1.85344189489267	1.87137254901961	1.77028451001054	1.88140161725067	2.00942507068803	1.95178399228544	1.88961827235783	0.08266552198347
"chr9-103"	"chr9"	103000001	104000000	"."	1000000	1.83567727609178	1.99058823529412	1.73234984193888	2.20754716981132	1.82280867106503	1.93828351012536	1.92120911738775	0.167188903214063
"chr9-104"	"chr9"	104000001	105000000	"."	1000000	2.11547002220577	1.9921568627451	1.98946259220232	2.06199460916442	2.05089538171536	2.01542912246866	2.03756809841694	0.0483930469114346
"chr9-105"	"chr9"	105000001	106000000	"."	1000000	2.13471502590674	2.05647058823529	2.12644889357218	1.99460916442049	1.95098963242224	2.07907425265188	2.0570512595348	0.0727751683063422
"chr9-106"	"chr9"	106000001	107000000	"."	1000000	2.20873427091044	1.9843137254902	2.07586933614331	2.07547169811321	1.90951932139491	1.93828351012536	2.03203197702957	0.110550966935773
"chr9-107"	"chr9"	107000001	108000000	"."	1000000	2.02220577350111	2.0721568627451	1.93677555321391	1.95687331536388	2.08482563619227	2	2.01213952350271	0.0597798146321886
"chr9-108"	"chr9"	108000001	109000000	"."	1000000	2.13619541080681	2.12705882352941	2.12434141201264	2.04851752021563	1.99811498586239	2.01542912246866	2.07494287914926	0.0617266091050786
"chr9-109"	"chr9"	109000001	110000000	"."	1000000	2.13619541080681	2.11137254901961	2.04847207586934	2.1078167115903	2.04147031102733	2.06750241080039	2.08547157818563	0.0383954115292559
"chr9-110"	"chr9"	110000001	111000000	"."	1000000	2.02516654330126	2.08313725490196	2.05479452054795	2.12938005390836	1.9679547596607	1.93828351012536	2.0331194404076	0.0714720007263711
"chr9-111"	"chr9"	111000001	112000000	"."	1000000	1.92746113989637	1.96392156862745	2.26132771338251	2.00808625336927	2.02262016965127	2.04050144648023	2.03731971523452	0.117231883957949
"chr9-112"	"chr9"	112000001	113000000	"."	1000000	2.03108808290155	2.11764705882353	2.10115911485775	1.92183288409704	2.09048067860509	1.99035679845709	2.04209410295701	0.0758931187789974
"chr9-113"	"chr9"	113000001	114000000	"."	1000000	2.11250925240563	2.10980392156863	2.13698630136986	1.93261455525606	2.10179076343073	2.01157184185149	2.0675461059804	0.0789198155598557
"chr9-114"	"chr9"	114000001	115000000	"."	1000000	2.16728349370836	1.9843137254902	2.17070600632244	1.99730458221024	2.15080113100848	2.01542912246866	2.0809730102014	0.0905725134839804
"chr9-115"	"chr9"	115000001	116000000	"."	1000000	2.05773501110289	2.08	1.92202318229715	2.19676549865229	2.11498586239397	2.12343297974928	2.08249042236593	0.0918257125358808
"chr9-116"	"chr9"	116000001	117000000	"."	1000000	2.1480384900074	1.9843137254902	2.1854583772392	1.90026954177898	1.96606974552309	1.98457087753134	2.0281201262617	0.112380869101478
"chr9-117"	"chr9"	117000001	118000000	"."	1000000	2.00444115470022	2.13960784313725	2.10537407797682	2.1266846361186	1.96041470311027	2.08293153326905	2.06990899138537	0.0718105835369121
"chr9-118"	"chr9"	118000001	119000000	"."	1000000	2.14951887490748	1.94352941176471	1.94520547945205	2.1644204851752	1.93402450518379	2.07135969141755	2.03467640798346	0.107528236820106
"chr9-119"	"chr9"	119000001	120000000	"."	1000000	2.119911176906	2.08627450980392	2.11380400421496	2.00539083557951	1.98491988689915	2.00771456123433	2.05300249577298	0.0603882948752108
"chr9-120"	"chr9"	120000001	121000000	"."	1000000	2.039970392302	2.23058823529412	2.17913593256059	2.04043126684636	2.12064090480679	2.03664416586307	2.10790181627882	0.0831061336566387
"chr9-121"	"chr9"	121000001	122000000	"."	1000000	1.97631384159882	2.09254901960784	2.23393045310854	1.90296495956873	1.93025447690858	2.03664416586307	2.02877615277593	0.122069195266321
"chr9-122"	"chr9"	122000001	123000000	"."	1000000	1.920059215396	2.11764705882353	2.05900948366702	1.87870619946092	2.00188501413761	1.91321118611379	1.98175302626648	0.0937697220815714
"chr9-123"	"chr9"	123000001	124000000	"."	1000000	1.99555884529978	2.1443137254902	2.0695468914647	2.0377358490566	2.10179076343073	1.95949855351977	2.05140743804363	0.0681943079822655
"chr9-124"	"chr9"	124000001	125000000	"."	1000000	2.07253886010363	1.98745098039216	1.94942044257113	2.23450134770889	2.13383600377003	1.94021215043394	2.05299329749663	0.116280233237388
"chr9-125"	"chr9"	125000001	126000000	"."	1000000	2.06217616580311	2.16470588235294	2.19388830347734	2.07816711590297	1.88312912346843	2.14464802314368	2.08778576902474	0.112285778645905
"chr9-126"	"chr9"	126000001	127000000	"."	1000000	2.05033308660252	2.09098039215686	2.17492096944152	2.15094339622642	2.10179076343073	1.98071359691418	2.09161370079537	0.0700956626360525
"chr9-127"	"chr9"	127000001	128000000	"."	1000000	2.15988156920799	2.04862745098039	2.04425711275026	1.99730458221024	2.15080113100848	2.09643201542912	2.08288397693108	0.0643650454656847
"chr9-128"	"chr9"	128000001	129000000	"."	1000000	2.119911176906	1.93882352941176	1.85669125395153	2.19407008086253	1.96229971724788	1.8900675024108	1.99364387679842	0.133855076417338
"chr9-129"	"chr9"	129000001	130000000	"."	1000000	2.19096965210955	2.1756862745098	2.03793466807165	1.90026954177898	2.0301602262017	1.86306653809065	2.03301448346039	0.135529298635195
"chr9-130"	"chr9"	130000001	131000000	"."	1000000	2.11695040710585	2.20235294117647	2.16016859852476	1.98652291105121	1.96606974552309	1.79942140790743	2.03858100188147	0.150274278532656
"chr9-131"	"chr9"	131000001	132000000	"."	1000000	1.98519615099926	2.28392156862745	2.15173867228662	2.2533692722372	2.16211121583412	1.87078109932498	2.1178529965516	0.159807898222926
"chr9-132"	"chr9"	132000001	133000000	"."	1000000	1.98667653589933	2.04549019607843	2.22760800842993	2.08355795148248	2.11121583411876	1.83606557377049	2.04843568329657	0.131302379838125
"chr9-133"	"chr9"	133000001	134000000	"."	1000000	1.98963730569948	2.17725490196078	2.07797681770285	2.06469002695418	2.00377002827521	1.94792671166827	2.04354263204346	0.081414918814587
"chr9-134"	"chr9"	134000001	135000000	"."	1000000	2.09178386380459	2.17411764705882	2.03582718651212	1.98382749326146	1.99434495758718	1.91321118611379	2.03218538905633	0.0912526734381041
"chr9-135"	"chr9"	135000001	136000000	"."	1000000	2.039970392302	2.11450980392157	1.89462592202318	2.0377358490566	2.03393025447691	1.97685631629701	2.01627142301288	0.0739407263846476
"chr9-136"	"chr9"	136000001	137000000	"."	1000000	2.05773501110289	2.01411764705882	1.85247629083246	1.94878706199461	2	1.78206364513018	1.94252994268649	0.105449570031801
"chr9-137"	"chr9"	137000001	138000000	"."	1000000	2.11250925240563	2.00470588235294	2.05479452054795	1.92183288409704	2.07351555136664	2.02314368370299	2.03175029574553	0.0658554377478009
"chr9-138"	"chr9"	138000001	138394717	"."	394717	0.636565507031828	0.610196078431373	0.807165437302424	0.68733153638814	0.744580584354383	0.709739633558341	0.699263129511081	0.0718507219786444
"chr10-0"	"chr10"	1	1000000	"."	1000000	1.94374537379719	2.11450980392157	2.18967334035827	2.02695417789757	2.29783223374175	2.09643201542912	2.11152449085758	0.123577087359465
"chr10-1"	"chr10"	1000001	2000000	"."	1000000	1.97187268689859	2.0156862745098	2.2086406743941	2.03234501347709	2.17907634307257	2.06943105110897	2.07950867391019	0.0944177610445849
"chr10-2"	"chr10"	2000001	3000000	"."	1000000	1.99259807549963	2.12862745098039	1.91991570073762	2.09164420485175	1.85673892554194	2.10221793635487	2.0152903823277	0.110436798324146
"chr10-3"	"chr10"	3000001	4000000	"."	1000000	2.06365655070318	1.97490196078431	2.0927291886196	2.05121293800539	2.04901036757776	2.09064609450337	2.05369285003227	0.0429528419837083
"chr10-4"	"chr10"	4000001	5000000	"."	1000000	2.07698001480385	2.07529411764706	1.8840885142255	1.99191374663073	2.22431668237512	1.96335583413693	2.03599148496986	0.117460149668743
"chr10-5"	"chr10"	5000001	6000000	"."	1000000	2.10066617320503	1.98901960784314	2.00842992623815	2.07547169811321	1.91705937794533	1.86499517839923	1.99260699362401	0.0903313873410065
"chr10-6"	"chr10"	6000001	7000000	"."	1000000	2.07846039970392	2.23686274509804	2.0927291886196	2.07547169811321	1.79453345900094	1.82835101253616	2.01773475051198	0.171083266328629
"chr10-7"	"chr10"	7000001	8000000	"."	1000000	2.0059215396003	2.16941176470588	2.06322444678609	1.97304582210243	1.90197926484449	1.98071359691418	2.01571607249223	0.0916049445024352
"chr10-8"	"chr10"	8000001	9000000	"."	1000000	2.23242042931162	2.04235294117647	2.09062170706006	2.01347708894879	1.83411875589067	2.00771456123433	2.03678424727032	0.129355765100394
"chr10-9"	"chr10"	9000001	10000000	"."	1000000	2.07549962990378	2.0721568627451	1.95574288724974	2.06199460916442	1.88312912346843	1.88235294117647	1.98847934228465	0.09317951433355
"chr10-10"	"chr10"	10000001	11000000	"."	1000000	1.94374537379719	2.00470588235294	2.07165437302424	1.80323450134771	2.02073515551367	1.88621022179364	1.95504758463823	0.0982766313511057
"chr10-11"	"chr10"	11000001	12000000	"."	1000000	2.13767579570688	2.10980392156863	2.05690200210748	1.99191374663073	2.01885014137606	2.19672131147541	2.0853111531442	0.0770732072337855
