""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"mean"	"sd"
"chr8-143"	"chr8"	143000001	144000000	"."	1000000	7.16847826086957	8.20634920634921	8.70164917541229	8.48024012006003	3.70892018779343	4.35106382978723	4.67873684210526	3.85436893203884	2.67116104868914	2.5909428359317	2.99718837863168	5.2190089834244	2.4292308308511
"chr8-144"	"chr8"	144000001	145000000	"."	1000000	6.42391304347826	7.45079365079365	7.67316341829085	7.51575787893947	3.65446009389671	4.23404255319149	4.26947368421053	3.96893203883495	2.91385767790262	2.77802524127691	2.94657919400187	4.89354531589248	1.97189595450252
"chr8-145"	"chr8"	145000001	145138636	"."	138636	0.1875	0.26984126984127	0.278860569715142	0.206103051525763	0.189671361502347	0.28936170212766	0.261052631578947	0.225242718446602	0.161797752808989	0.172234595397179	0.198687910028116	0.221850323906547	0.0455273002325918
"chr9-0"	"chr9"	1	1000000	"."	1000000	2.96467391304348	2.93650793650794	3.40929535232384	2.81340670335168	2.8018779342723	2.9	2.67621052631579	2.74757281553398	2.44644194756554	2.55233853006682	2.2136832239925	2.76927353481581	0.310639669101797
"chr9-1"	"chr9"	1000001	2000000	"."	1000000	1.90217391304348	1.71111111111111	1.61619190404798	1.87893946973487	1.74084507042254	1.77021276595745	1.79031578947368	1.88932038834951	1.92359550561798	1.91536748329621	1.9962511715089	1.83039314296034	0.113028736526733
"chr9-2"	"chr9"	2000001	3000000	"."	1000000	1.91304347826087	1.86666666666667	1.60419790104948	1.93496748374187	2.11267605633803	1.94468085106383	1.632	1.95533980582524	2.08389513108614	1.92130660727543	2.30178069353327	1.93368678862189	0.198829863713106
"chr9-3"	"chr9"	3000001	4000000	"."	1000000	1.2445652173913	1.5047619047619	1.43028485757121	1.30465232616308	1.6131455399061	1.36808510638298	1.45010526315789	1.5126213592233	1.61647940074906	1.70155902004454	1.71696344892221	1.49665667675215	0.155655525474413
"chr9-4"	"chr9"	4000001	5000000	"."	1000000	2.48369565217391	2.14603174603175	2.36281859070465	2.23911955977989	2.46760563380282	2.30212765957447	2.144	2.24660194174757	2.24569288389513	2.19153674832962	2.24554826616682	2.27952533474606	0.115522139562116
"chr9-5"	"chr9"	5000001	6000000	"."	1000000	2.125	1.88253968253968	2.27886056971514	1.77288644322161	1.97558685446009	1.9	2.26357894736842	1.99611650485437	1.84419475655431	2.07275426874536	1.91377694470478	2.00229954292398	0.166070876975417
"chr9-6"	"chr9"	6000001	7000000	"."	1000000	2.60326086956522	2.71746031746032	3.50224887556222	2.60530265132566	2.48638497652582	2.8	2.98778947368421	2.5378640776699	2.35205992509363	2.2286562731997	2.27366447985005	2.64497199272152	0.363133125421374
"chr9-7"	"chr9"	7000001	8000000	"."	1000000	1.67934782608696	1.6031746031746	1.40629685157421	1.78889444722361	1.65633802816901	1.67234042553191	1.248	1.68349514563107	1.86217228464419	1.82925018559762	1.88191190253046	1.6646565181967	0.193279560187313
"chr9-8"	"chr9"	8000001	9000000	"."	1000000	1.1929347826087	1.19365079365079	1.28335832083958	1.18259129564782	1.27699530516432	1.33191489361702	1.28	1.39805825242718	1.44868913857678	1.6347438752784	1.68134957825679	1.35493511236976	0.171694773251577
"chr9-9"	"chr9"	9000001	10000000	"."	1000000	0.798913043478261	0.663492063492063	0.932533733133433	0.706353176588294	0.905164319248826	0.861702127659574	0.992	0.968932038834951	0.820973782771536	1.28878990348924	0.961574507966261	0.900038972423858	0.167515751917457
"chr9-10"	"chr9"	10000001	11000000	"."	1000000	0.942934782608696	0.850793650793651	1.17241379310345	0.846423211605803	0.933333333333333	1.12340425531915	1.40463157894737	1.14368932038835	0.993258426966292	1.42835931700074	0.852858481724461	1.06291819561739	0.210836381288224
"chr9-11"	"chr9"	11000001	12000000	"."	1000000	0.855978260869565	0.746031746031746	1.00149925037481	0.792396198099049	0.912676056338028	0.895744680851064	1.36757894736842	0.996116504854369	1.05917602996255	1.48181143281366	1.04779756326148	1.01425515189316	0.22752166752359
"chr9-12"	"chr9"	12000001	13000000	"."	1000000	0.953804347826087	0.777777777777778	1.10344827586207	0.912456228114057	0.980281690140845	0.904255319148936	1.18063157894737	0.974757281553398	0.9812734082397	1.34521158129176	1.07778819119025	1.01742597091748	0.153276040073313
"chr9-13"	"chr9"	13000001	14000000	"."	1000000	1.19565217391304	0.987301587301587	1.40329835082459	1.34467233616808	1.28450704225352	1.17446808510638	1.41810526315789	1.39223300970874	1.40524344569288	1.65850037119525	1.66447985004686	1.35713286503353	0.19907974805072
"chr9-14"	"chr9"	14000001	15000000	"."	1000000	1.58423913043478	1.48253968253968	1.61619190404798	1.49074537268634	1.82723004694836	1.64468085106383	1.664	1.67572815533981	1.73333333333333	1.85597624350408	1.88566073102156	1.67821140462907	0.136865304238154
"chr9-15"	"chr9"	15000001	16000000	"."	1000000	2.20923913043478	2.11428571428571	2.25487256371814	1.86293146573287	1.89859154929577	2.2531914893617	2.46231578947368	1.95922330097087	1.86367041198502	1.96585003711952	1.7244611059044	2.05169386893477	0.222858053323121
"chr9-16"	"chr9"	16000001	17000000	"."	1000000	2.26902173913043	2.13015873015873	2.26686656671664	2.3311655827914	2.37558685446009	2.3	1.98905263157895	2.42718446601942	2.11835205992509	2.10096510764662	2.18556701030928	2.22672006806697	0.133074675803997
"chr9-17"	"chr9"	17000001	18000000	"."	1000000	1.48369565217391	1.35873015873016	1.79010494752624	1.47073536768384	1.5924882629108	1.73404255319149	1.84084210526316	1.6621359223301	1.70786516853933	1.78173719376392	1.90440487347704	1.66607110959909	0.171400997972758
"chr9-18"	"chr9"	18000001	19000000	"."	1000000	1.72282608695652	1.43809523809524	1.51124437781109	1.6728364182091	1.68826291079812	1.69574468085106	1.59157894736842	1.65631067961165	1.84419475655431	1.9079435783222	1.96626054358013	1.69957256528708	0.159444897992224
"chr9-19"	"chr9"	19000001	20000000	"."	1000000	2.3695652173913	2.31428571428571	2.82458770614693	2.29914957478739	2.36244131455399	2.5936170212766	2.74526315789474	2.39223300970874	2.26217228464419	2.27616926503341	2.14995313964386	2.41722158230608	0.212244075043536
"chr9-20"	"chr9"	20000001	21000000	"."	1000000	1.42391304347826	1.41904761904762	1.45427286356822	1.29464732366183	1.55492957746479	1.62340425531915	1.58484210526316	1.62718446601942	1.61647940074906	1.87527839643653	1.63823805060918	1.55565791832884	0.1541617291097
"chr9-21"	"chr9"	21000001	22000000	"."	1000000	1.59239130434783	1.57777777777778	1.52923538230885	1.47073536768384	1.48732394366197	1.38297872340426	1.82736842105263	1.66796116504854	1.59250936329588	1.66889383815887	1.73008434864105	1.59338723958014	0.126341337827519
"chr9-22"	"chr9"	22000001	23000000	"."	1000000	1.12771739130435	1.03809523809524	1.24737631184408	0.994497248624312	1.16244131455399	1.25531914893617	1.59663157894737	1.23106796116505	1.2374531835206	1.60950259836674	1.33458294283037	1.25769862892621	0.19729514739626
"chr9-23"	"chr9"	23000001	24000000	"."	1000000	1.09782608695652	1.02857142857143	1.14542728635682	1.12456228114057	1.12863849765258	1.15106382978723	1.20252631578947	1.18252427184466	1.37378277153558	1.64959168522643	1.36457357075914	1.22264436596549	0.176088740445868
"chr9-24"	"chr9"	24000001	25000000	"."	1000000	0.918478260869565	0.898412698412698	0.926536731634183	0.834417208604302	0.845070422535211	0.948936170212766	1.46021052631579	1.03883495145631	1.04419475655431	1.38084632516704	1.04217432052484	1.03073748838973	0.206899952916069
"chr9-25"	"chr9"	25000001	26000000	"."	1000000	0.967391304347826	0.990476190476191	1.12443778110945	0.96048024012006	1.09107981220657	0.927659574468085	1.29010526315789	1.05825242718447	1.0876404494382	1.50705270972532	1.10590440487348	1.10095274155523	0.168278550801146
"chr9-26"	"chr9"	26000001	27000000	"."	1000000	1.32608695652174	1.3015873015873	1.28635682158921	1.18659329664832	1.41971830985916	1.32765957446809	1.504	1.4	1.52958801498127	1.66592427616926	1.59137769447048	1.41262656784498	0.145747659673304
"chr9-27"	"chr9"	27000001	28000000	"."	1000000	1.87771739130435	1.82857142857143	1.84107946026987	1.84892446223112	1.71830985915493	1.8063829787234	1.79873684210526	1.92233009708738	1.96554307116105	1.82182628062361	1.98313027179007	1.85568655845659	0.0774108422079533
"chr9-28"	"chr9"	28000001	29000000	"."	1000000	0.945652173913043	0.933333333333333	1.18740629685157	0.848424212106053	0.903286384976526	0.893617021276596	1.19410526315789	1.14757281553398	1.17303370786517	1.40163325909428	1.08153701968135	1.06450922616271	0.172552108758155
"chr9-29"	"chr9"	29000001	30000000	"."	1000000	0.853260869565217	0.853968253968254	0.998500749625187	0.820410205102551	0.923943661971831	0.968085106382979	1.216	0.998058252427184	0.892883895131086	1.42390497401633	1.04029990627929	0.999028715860901	0.179264685548447
"chr9-30"	"chr9"	30000001	31000000	"."	1000000	0.855978260869565	0.863492063492064	0.938530734632684	0.858429214607304	0.830046948356807	0.995744680851064	1.22610526315789	0.947572815533981	1.03520599250936	1.2739420935412	0.97282099343955	0.981624460090134	0.148081041635683
"chr9-31"	"chr9"	31000001	32000000	"."	1000000	1.01358695652174	1.0031746031746	0.977511244377811	1.02651325662831	1.01220657276995	1.11914893617021	1.28842105263158	1.1378640776699	1.09962546816479	1.53229398663697	1.07029053420806	1.11642151717763	0.163417034716797
"chr9-32"	"chr9"	32000001	33000000	"."	1000000	2.0625	2.06666666666667	2.04497751124438	2.01500750375188	2.19718309859155	2.03617021276596	2.16926315789474	2.14757281553398	1.94007490636704	2.09502598366741	1.86129334582943	2.05779410930118	0.0981503172989534
"chr9-33"	"chr9"	33000001	34000000	"."	1000000	3.37228260869565	3.65714285714286	4.52473763118441	3.45972986493247	2.95962441314554	3.22553191489362	3.02989473684211	3.13203883495146	2.52284644194757	2.45731254639941	2.49109653233365	3.16656712567897	0.604434239491884
"chr9-34"	"chr9"	34000001	35000000	"."	1000000	4.02173913043478	4.28888888888889	4.57571214392804	4.05002501250625	3.25633802816901	3.41489361702128	3.62273684210526	3.10097087378641	2.66516853932584	2.52709725315516	2.7535145267104	3.47973498691194	0.692195844050288
"chr9-35"	"chr9"	35000001	36000000	"."	1000000	3.60326086956522	3.65714285714286	4.06296851574213	3.71385692846423	2.92769953051643	2.96808510638298	2.83452631578947	2.89708737864078	2.50337078651685	2.37268002969562	2.37863167760075	3.08357363600521	0.585569132661859
"chr9-36"	"chr9"	36000001	37000000	"."	1000000	3.82880434782609	3.63809523809524	4.53973013493253	4.0120060030015	3.14929577464789	3.65531914893617	3.52336842105263	3.11844660194175	2.48389513108614	2.48255382331106	2.62417994376757	3.36869950623623	0.663980921910287
"chr9-37"	"chr9"	37000001	38000000	"."	1000000	3.20923913043478	3.13015873015873	3.51424287856072	3.31765882941471	2.76807511737089	3.08723404255319	2.90189473684211	2.71456310679612	2.23820224719101	2.40386043058649	2.22305529522024	2.86438041319354	0.437677375692484
"chr9-38"	"chr9"	38000001	39000000	"."	1000000	3.29619565217391	3.47936507936508	3.5352323838081	3.48774387193597	3.13051643192488	3.02765957446808	2.45894736842105	3.06796116504854	2.24569288389513	2.38901262063846	2.51358950328023	2.96653786681449	0.482038370947683
"chr9-39"	"chr9"	39000001	40000000	"."	1000000	1.73369565217391	2.08253968253968	2.4047976011994	1.6568284142071	1.76338028169014	1.3	2.16757894736842	1.95339805825243	1.80823970037453	2.01633259094284	1.70009372071228	1.87153496813279	0.296824629979137
"chr9-40"	"chr9"	40000001	41000000	"."	1000000	2.19565217391304	1.96825396825397	2.20089955022489	1.86693346673337	1.67323943661972	1.39574468085106	3.47621052631579	2.08349514563107	1.50861423220974	2.05048255382331	1.93252108716026	2.03200425652147	0.547057190521204
"chr9-41"	"chr9"	41000001	42000000	"."	1000000	2.87771739130435	2.78095238095238	3.1904047976012	2.3271635817909	2.04507042253521	1.28936170212766	3.10905263157895	2.91456310679612	2.29662921348315	2.60133630289532	2.68603561387067	2.5562079222669	0.547269120569024
"chr9-42"	"chr9"	42000001	43000000	"."	1000000	2.29619565217391	2.20952380952381	2.98050974512744	2.00100050025013	1.84788732394366	1.31063829787234	2.20463157894737	2.4873786407767	2.25767790262172	2.12917594654788	2.44985941893158	2.19767989242878	0.415500828214611
"chr9-43"	"chr9"	43000001	44000000	"."	1000000	3.11413043478261	1.94285714285714	1.85007496251874	1.71685842921461	1.86854460093897	2.5063829787234	10.3713684210526	2.76893203883495	2.27865168539326	2.60579064587973	0.783505154639175	2.8915542268032	2.55876726192105
"chr9-44"	"chr9"	44000001	45000000	"."	1000000	2.89673913043478	1.88571428571429	1.2503748125937	1.50275137568784	1.84976525821596	2.57659574468085	12.6736842105263	3.17087378640777	2.25767790262172	2.49146250927988	0.627928772258669	3.01668798076562	3.28785984174558
"chr9-45"	"chr9"	45000001	46000000	"."	1000000	1.17119565217391	0.682539682539683	0.494752623688156	0.580290145072536	0.732394366197183	1.04042553191489	5.22778947368421	1.38640776699029	0.840449438202247	0.944320712694877	0.174320524835989	1.20680781072673	1.3747043703028
"chr9-46"	"chr9"	46000001	47000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-47"	"chr9"	47000001	48000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-48"	"chr9"	48000001	49000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-49"	"chr9"	49000001	50000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-50"	"chr9"	50000001	51000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-51"	"chr9"	51000001	52000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-52"	"chr9"	52000001	53000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-53"	"chr9"	53000001	54000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-54"	"chr9"	54000001	55000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-55"	"chr9"	55000001	56000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-56"	"chr9"	56000001	57000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-57"	"chr9"	57000001	58000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-58"	"chr9"	58000001	59000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-59"	"chr9"	59000001	60000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr9-60"	"chr9"	60000001	61000000	"."	1000000	4.13858695652174	2.81269841269841	2.38680659670165	2.44922461230615	1.86103286384977	3.07446808510638	18.8985263157895	4.01747572815534	2.187265917603	1.74164810690423	0.680412371134021	4.02255872425183	5.03224197030933
"chr9-61"	"chr9"	61000001	62000000	"."	1000000	1.79891304347826	2.0984126984127	1.85307346326837	1.71085542771386	1.49483568075117	1.37659574468085	1.92505263157895	1.64854368932039	1.22247191011236	1.36896807720861	1.25210871602624	1.61362100750471	0.29123738119342
"chr9-62"	"chr9"	62000001	63000000	"."	1000000	2.02989130434783	1.98412698412698	2.20389805097451	1.48674337168584	1.97558685446009	1.41276595744681	1.94189473684211	2.08349514563107	1.68089887640449	2.08166295471418	2.02061855670103	1.90014389030318	0.25713333677659
"chr9-63"	"chr9"	63000001	64000000	"."	1000000	1.77717391304348	1.98095238095238	1.82908545727136	1.69484742371186	1.56056338028169	1.5063829787234	2.48421052631579	1.6	1.58052434456929	1.73570898292502	1.61012183692596	1.75996102042911	0.277051441647466
"chr9-64"	"chr9"	64000001	65000000	"."	1000000	1.53532608695652	1.51746031746032	1.57721139430285	1.31065532766383	1.29765258215962	0.734042553191489	2.45726315789474	1.40388349514563	1.27041198501873	1.46102449888641	1.20337394564199	1.43348230402928	0.411112921596753
"chr9-65"	"chr9"	65000001	66000000	"."	1000000	2.22282608695652	2.10793650793651	2.13793103448276	2.06503251625813	1.42347417840376	1.23404255319149	2.46736842105263	1.79611650485437	1.43670411985019	1.44617668893838	1.22961574507966	1.77883857790949	0.440807077411763
"chr9-66"	"chr9"	66000001	67000000	"."	1000000	1.58423913043478	1.76825396825397	2.29985007496252	1.76888444222111	1.56619718309859	1.60425531914894	1.89136842105263	1.86990291262136	1.45468164794007	1.60207869339272	1.66822867853796	1.73435822469679	0.230862989952491
"chr9-67"	"chr9"	67000001	68000000	"."	1000000	1.95923913043478	2.27301587301587	2.49775112443778	1.82891445722861	1.76713615023474	1.7	2.14063157894737	2.13980582524272	1.72284644194757	1.83518930957684	1.84629803186504	1.97371162935739	0.25627585395688
"chr9-68"	"chr9"	68000001	69000000	"."	1000000	1.51630434782609	1.82857142857143	1.71214392803598	1.73486743371686	1.67511737089202	1.51063829787234	1.39284210526316	1.62330097087379	1.61797752808989	1.71046770601336	1.68697282099344	1.63720035801349	0.123275646993655
"chr9-69"	"chr9"	69000001	70000000	"."	1000000	2.57608695652174	2.47936507936508	2.4407796101949	2.50725362681341	2.44131455399061	2.47659574468085	2.35957894736842	2.35728155339806	2.09288389513109	2.17817371937639	2.30178069353327	2.38282676185217	0.145407836245931
"chr9-70"	"chr9"	70000001	71000000	"."	1000000	2	1.74285714285714	2.13793103448276	1.91495747873937	2.06948356807512	1.82765957446809	1.69094736842105	1.98252427184466	2.05393258426966	1.92130660727543	1.96438612933458	1.93690779634253	0.137590189346194
"chr9-71"	"chr9"	71000001	72000000	"."	1000000	1.66032608695652	1.53015873015873	2.00899550224888	1.52276138069035	1.6169014084507	1.75957446808511	1.77010526315789	1.76116504854369	1.80674157303371	1.87676317743133	1.8331771321462	1.74060634280937	0.147871476678004
"chr9-72"	"chr9"	72000001	73000000	"."	1000000	2.17119565217391	2.1015873015873	2.56971514242879	2.17508754377189	2.26854460093897	2.35744680851064	2.40673684210526	2.26407766990291	2.18277153558052	1.95694135115071	2.09934395501406	2.232131673015	0.168020139808197
"chr9-73"	"chr9"	73000001	74000000	"."	1000000	0.915760869565217	1.00634920634921	1.16041979010495	0.822411205602801	1.07230046948357	0.976595744680851	1.14526315789474	1.10485436893204	1.06666666666667	1.71343726800297	1.03842549203374	1.09295311266516	0.228506100315326
"chr9-74"	"chr9"	74000001	75000000	"."	1000000	1.4375	1.46984126984127	1.66416791604198	1.38869434717359	1.62441314553991	1.5531914893617	1.67410526315789	1.59417475728155	1.5940074906367	1.8173719376392	1.6738519212746	1.59011995799531	0.123326605164148
"chr9-75"	"chr9"	75000001	76000000	"."	1000000	1.79076086956522	1.88253968253968	1.87106446776612	1.65482741370685	1.73333333333333	1.6063829787234	1.87284210526316	1.8	1.9625468164794	1.95842613214551	1.77507029053421	1.80979946273244	0.114606648989678
"chr9-76"	"chr9"	76000001	77000000	"."	1000000	2.55163043478261	2.41269841269841	2.56371814092954	2.57528764382191	2.55962441314554	2.70851063829787	2.21473684210526	2.54368932038835	2.41348314606742	2.30734966592428	2.37300843486411	2.47488519027503	0.142870209329379
"chr9-77"	"chr9"	77000001	78000000	"."	1000000	2.22826086956522	2.27936507936508	2.27886056971514	2.13906953476738	2.14647887323944	2.23829787234043	2.24842105263158	2.32621359223301	2.0374531835206	1.98812175204157	2.10684161199625	2.18339854467415	0.107979333259186
"chr9-78"	"chr9"	78000001	79000000	"."	1000000	1.8070652173913	1.96825396825397	1.92203898050975	1.87693846923462	1.92300469483568	2.00851063829787	1.80210526315789	1.92038834951456	2.04494382022472	1.9524870081663	2.22680412371134	1.95023095757255	0.118078685632427
"chr9-79"	"chr9"	79000001	80000000	"."	1000000	1.4320652173913	1.36507936507937	1.51724137931034	1.50475237618809	1.6093896713615	1.59787234042553	1.40968421052632	1.58834951456311	1.79325842696629	1.91388270230141	2.07872539831303	1.61911823658421	0.222887420500925
"chr9-80"	"chr9"	80000001	81000000	"."	1000000	1.1195652173913	1.01269841269841	1.07046476761619	1.11055527763882	1.2	1.15744680851064	1.52421052631579	1.2621359223301	1.40374531835206	1.56792873051225	1.34395501405811	1.25206418140215	0.18571611903469
"chr9-81"	"chr9"	81000001	82000000	"."	1000000	2.05163043478261	2.03809523809524	2.35982008995502	2.15707853926963	2.23849765258216	2.27659574468085	2.31578947368421	2.1631067961165	2.10486891385768	2.03860430586488	2.24742268041237	2.18104635175465	0.11450957884591
"chr9-82"	"chr9"	82000001	83000000	"."	1000000	1.2554347826087	1.46666666666667	1.31334332833583	1.5927963981991	1.70328638497653	1.46170212765957	1.41978947368421	1.45825242718447	1.66591760299625	1.83221974758723	1.88378631677601	1.55029047787951	0.203153613251478
"chr9-83"	"chr9"	83000001	84000000	"."	1000000	2.22282608695652	2.15238095238095	2.29085457271364	2.27313656828414	2.10892018779343	2.21914893617021	2.44715789473684	2.21359223300971	2.39250936329588	2.20786933927246	2.16494845360825	2.24484950802018	0.101267088887589
"chr9-84"	"chr9"	84000001	85000000	"."	1000000	2.47554347826087	2.20952380952381	2.18290854572714	2.35317658829415	2.4093896713615	2.56170212765957	1.82568421052632	2.44077669902913	2.26217228464419	2.18856718634001	2.36176194939082	2.29738241370523	0.199593246385922
"chr9-85"	"chr9"	85000001	86000000	"."	1000000	1.97554347826087	2.1968253968254	2.19490254872564	2.25712856428214	2.28169014084507	2.30425531914894	2.28715789473684	2.41941747572816	2.1752808988764	2.01930215293244	2.25679475164011	2.21529987472746	0.126837252000595
"chr9-86"	"chr9"	86000001	87000000	"."	1000000	2.56521739130435	2.37460317460317	2.29085457271364	2.56528264132066	2.64600938967136	2.54042553191489	2.39326315789474	2.53398058252427	2.34157303370787	2.34743875278396	2.46298031865042	2.46014804973539	0.116514480294892
"chr9-87"	"chr9"	87000001	88000000	"."	1000000	2.91847826086957	2.86031746031746	2.81559220389805	3.17158579289645	2.76056338028169	2.55744680851064	2.39494736842105	2.70485436893204	2.41647940074906	2.34001484780995	2.49484536082474	2.67592047759188	0.259218589835592
"chr9-88"	"chr9"	88000001	89000000	"."	1000000	3.34782608695652	3.36190476190476	3.61319340329835	3.35167583791896	2.82441314553991	3.05106382978723	3.08042105263158	2.92621359223301	2.44644194756554	2.452858203415	2.53233364573571	2.99894050063514	0.402676105585979
"chr9-89"	"chr9"	89000001	90000000	"."	1000000	3.83423913043478	4.18095238095238	3.93103448275862	4.16808404202101	3.06291079812207	3.27021276595745	2.98105263157895	2.79223300970874	2.52134831460674	2.51818856718634	2.74976569821931	3.27363834741331	0.643627013428462
"chr9-90"	"chr9"	90000001	91000000	"."	1000000	2.60597826086957	2.51111111111111	2.40779610194903	2.50725362681341	2.50892018779343	2.45106382978723	2.208	2.25631067961165	2.14531835205993	2.34892353377877	2.32802249297095	2.38897256152228	0.144787169933197
"chr9-91"	"chr9"	91000001	92000000	"."	1000000	3.00271739130435	3.31746031746032	3.21139430284858	3.1415707853927	2.60845070422535	2.76170212765957	2.72505263157895	2.55533980582524	2.34456928838951	2.3637713437268	2.55107778819119	2.78028240787296	0.339677375821445
"chr9-92"	"chr9"	92000001	93000000	"."	1000000	3.17119565217391	3.23174603174603	3.96701649175412	3.2096048024012	2.95774647887324	3.09148936170213	3.27578947368421	2.80970873786408	2.49887640449438	2.40237564959169	2.49297094657919	3.00986545735129	0.452634851520509
"chr9-93"	"chr9"	93000001	94000000	"."	1000000	4.49184782608696	4.90793650793651	4.87856071964018	4.7703851925963	3.02535211267606	3.34468085106383	3.57389473684211	3.22135922330097	2.5438202247191	2.49443207126949	2.46860356138707	3.61098845704714	0.983188369911518
"chr9-94"	"chr9"	94000001	95000000	"."	1000000	3.02989130434783	3.30793650793651	4.00899550224888	3.25562781390695	2.68544600938967	3.08085106382979	3.38021052631579	3.05242718446602	2.50037453183521	2.3637713437268	2.45548266166823	3.01100131360652	0.488006759446522
"chr9-95"	"chr9"	95000001	96000000	"."	1000000	2.77717391304348	2.93015873015873	3.32233883058471	2.89344672336168	2.74553990610329	2.87872340425532	2.83957894736842	2.62135922330097	2.33408239700375	2.1351150705271	2.2136832239925	2.69920003360909	0.351116269102759
"chr9-96"	"chr9"	96000001	97000000	"."	1000000	3.41847826086957	3.34920634920635	4.4047976011994	3.39369684842421	3.00093896713615	3.43191489361702	3.51157894736842	3.22718446601942	2.64419475655431	2.35486265775798	2.49109653233365	3.20254093458968	0.572357490115409
"chr9-97"	"chr9"	97000001	98000000	"."	1000000	2.98097826086957	2.95555555555556	2.88755622188906	2.88144072036018	2.66666666666667	2.81702127659574	2.46568421052632	2.50679611650485	2.29063670411985	2.31328878990349	2.29803186504217	2.64215058073031	0.275913457021147
"chr9-98"	"chr9"	98000001	99000000	"."	1000000	3.8695652173913	4.13650793650794	4.30284857571214	4.19609804902451	3.31079812206573	3.49148936170213	2.98273684210526	3.22330097087379	2.54232209737828	2.57461024498886	2.60356138706654	3.3848944368015	0.669491269134291
"chr9-99"	"chr9"	99000001	100000000	"."	1000000	1.97826086956522	2.02539682539683	1.81109445277361	2.22911455727864	2.03380281690141	1.98297872340426	1.75663157894737	2.09514563106796	2.01947565543071	2.12769116555308	1.98313027179007	2.00388386800992	0.132594344650633
"chr9-100"	"chr9"	100000001	101000000	"."	1000000	1.86413043478261	1.95873015873016	2.05397301349325	1.89294647323662	2.07323943661972	2.01702127659574	2.23831578947368	1.86407766990291	1.8876404494382	2.05493689680772	1.96626054358013	1.98829746751461	0.11433938814519
"chr9-101"	"chr9"	101000001	102000000	"."	1000000	1.32065217391304	1.3015873015873	1.34332833583208	1.25862931465733	1.30328638497653	1.27446808510638	1.29515789473684	1.44271844660194	1.52808988764045	1.77579806978471	1.68134957825679	1.41136958846304	0.176769299768426
"chr9-102"	"chr9"	102000001	103000000	"."	1000000	1.00271739130435	1.0031746031746	1.04947526236882	0.926463231615808	0.938967136150235	0.942553191489362	1.51073684210526	1.16699029126214	1.0501872659176	1.41945063103192	1.07778819119025	1.09895491251003	0.19504658934787
"chr9-103"	"chr9"	103000001	104000000	"."	1000000	0.997282608695652	1.02539682539683	1.01349325337331	0.852426213106553	1.17934272300469	1.11489361702128	1.38442105263158	1.1126213592233	1.11460674157303	1.42687453600594	1.13964386129335	1.12372752648414	0.165802116693222
"chr9-104"	"chr9"	104000001	105000000	"."	1000000	1.79076086956522	1.76825396825397	1.98200899550225	1.69284642321161	1.68262910798122	1.69574468085106	1.83410526315789	1.76504854368932	1.6689138576779	1.83518930957684	1.75820056232427	1.7703365074356	0.0912261547844803
"chr9-105"	"chr9"	105000001	106000000	"."	1000000	2.3179347826087	2.1015873015873	2.49175412293853	2.43321660830415	2.23474178403756	2.52340425531915	2.56505263157895	2.34563106796117	2.13932584269663	2.02375649591685	2.1087160262418	2.29864735629007	0.189579756968161
"chr9-106"	"chr9"	106000001	107000000	"."	1000000	1.22826086956522	1.44444444444444	1.41529235382309	1.5887943971986	1.41032863849765	1.52765957446809	1.59494736842105	1.6368932038835	1.75880149812734	1.85597624350408	1.8331771321462	1.57223415673448	0.193870564448834
"chr9-107"	"chr9"	107000001	108000000	"."	1000000	2.94021739130435	2.81904761904762	2.90254872563718	2.88744372186093	2.55962441314554	2.86808510638298	2.35789473684211	2.88932038834951	2.4	2.33556050482554	2.40112464854733	2.66916975054028	0.255060986620003
"chr9-108"	"chr9"	108000001	109000000	"."	1000000	2.09239130434783	2.2031746031746	1.75712143928036	2.13106553276638	2.18779342723005	1.96808510638298	1.60842105263158	1.97281553398058	2.20823970037453	2.04157386785449	2.26054358013121	2.03920228619587	0.203079379890322
"chr9-109"	"chr9"	109000001	110000000	"."	1000000	2.98097826086957	3.0031746031746	2.67766116941529	3.06353176588294	2.54835680751174	2.63829787234043	2.19789473684211	2.63883495145631	2.36104868913858	2.30438010393467	2.41424554826617	2.62076404625749	0.294986213245971
